sample,true_class,true_m1,true_m2,true_mc,true_q,true_chi_eff,recovered_m1,recovered_m2,recovered_mc,recovered_chi_eff,route,confidence,bucket,waveform_n_samples,waveform_duration_s,waveform_peak_strain,waveform_rms_strain
652,BNS,1.5480596098426327,1.3050255988017867,1.2364628654412289,0.8430073302761568,-0.019526290404816595,1.5207633657194182,1.321610106872699,1.2335670709174809,-0.01879561793113391,BNS,1.0,match,1048576,256.0,2.1056554423332837e-20,7.47616773771735e-22
653,BBH,17.910222072454125,13.413660541951725,13.465232350377894,0.7489388176030435,-0.07085717526632894,18.19946758609458,13.627171675595283,13.681083385009375,-0.05501878408461715,BBH,1.0,match,65536,16.0,3.5970369963099855e-19,2.6507230752845053e-20
654,BBH,19.029715645006267,14.002106419977201,14.17714880062855,0.7358021885971586,-0.22646470550053682,18.822455121475205,14.221592173393212,14.215300587056898,-0.23388961515045575,BBH,1.0,match,65536,16.0,3.8435044011817164e-19,2.713996010581289e-20
655,BNS,1.3036584171098689,1.1279232625673141,1.0550869405389758,0.8651984659201228,-0.02084546134776841,1.2456361481101343,1.1033196474344704,1.0201888299262758,-0.027882491432249645,BNS,1.0,match,1048576,256.0,1.5314248643839653e-20,6.566268594456266e-22
656,BNS,1.048108528016668,1.027070815592408,0.9032185719283531,0.9799279255326072,0.00921544775727182,1.0565429790778122,1.0273247307489597,0.9069491075737468,-0.01260271047849153,BNS,1.0,match,1048576,256.0,1.3448581277614093e-20,5.782739055979352e-22
657,BBH,24.557192785337453,8.573640495058548,12.301552413546247,0.34912950230116185,0.4318570532717263,24.956048850440215,8.404308046520526,12.25633254787571,0.4500433114258148,BBH,1.0,match,131072,32.0,2.9686150045660453e-19,1.7891580444014183e-20
658,BBH,40.97596020921287,9.794197629484936,16.633249374998414,0.23902301689766986,0.29345941598895586,41.15376459023981,9.749599235563764,16.62219999352342,0.29082442886825116,BBH,1.0,match,65536,16.0,3.6121373796358364e-19,3.050874527306516e-20
659,BBH,36.32184326408419,13.054162583943858,18.48617020162956,0.35940253607261424,0.5277323232410775,35.483109709641,12.82068026466968,18.11187468276234,0.4978737698415307,BBH,1.0,match,65536,16.0,4.529996671418332e-19,3.526349715853154e-20
660,BBH,28.21506801999501,25.981562763869537,23.566406527795785,0.9208399832833057,-0.21924001733747797,28.178297230232356,26.849492675588724,23.94385555248871,-0.18640839983679547,BBH,1.0,match,65536,16.0,6.369267464115123e-19,3.922643659404865e-20
661,BBH,12.798894195316224,9.55493132875229,9.60659849888436,0.7465435046919078,-0.40433110736677164,12.942377037090228,9.433995813693043,9.59550636920658,-0.40116266018216923,BBH,1.0,match,131072,32.0,2.476275934586455e-19,1.413388472971975e-20
662,BNS,1.1055654625141234,1.0564161838697237,0.9407653316399837,0.955543764425644,0.030374787017011018,1.114672144062513,1.1090099516681529,0.9679100851041212,0.02154705811739157,BNS,1.0,match,1048576,256.0,1.3600002495462896e-20,5.980536591128361e-22
663,BBH,7.41719143153516,6.990978919178032,6.268227080536407,0.9425372101702768,-0.6708000516109472,7.398747424865979,7.018374057820408,6.27279531001517,-0.6653583187826194,BBH,1.0,match,262144,64.0,1.6339665186192385e-19,7.125087981137065e-21
664,BNS,1.0576234715470565,1.0355010856565017,0.9110243159571717,0.9790829283902002,0.016255097919080728,1.0475868103213508,1.0179851127133537,0.898981604071348,0.0305275935346406,BNS,1.0,match,1048576,256.0,1.4392052382016882e-20,5.8241261642959e-22
665,BBH,42.18105295397579,42.060462646406954,36.66820434628546,0.9971411261899884,-0.6410674112055496,42.31428885298369,41.58575712925236,36.517963968318874,-0.6350373084813866,BBH,1.0,match,65536,16.0,9.946529210233661e-19,4.861757204573035e-20
666,BBH,44.6703439938972,30.806090435246716,32.183350468091604,0.6896318156729531,0.09729260461777986,45.08233535256896,31.003429126910397,32.433140270076095,0.08859465782296515,BBH,1.0,match,65536,16.0,8.573426222215117e-19,5.13665551174157e-20
667,BBH,45.30524381191592,11.283639473973386,18.819686268129956,0.2490581337740341,0.6153451288415102,45.87866243561414,11.36904916388939,19.00418761316165,0.6093624315019701,BBH,1.0,match,65536,16.0,4.2468528270110935e-19,3.552909842656561e-20
668,BNS,1.7877527188659603,1.7065691229339128,1.5204992768907029,0.9545890239319309,-0.011903560153814854,1.763004712395099,1.683254808136068,1.49958955335179,0.010469335284800037,BNS,1.0,match,524288,128.0,2.7682366824911555e-20,1.2521670717088807e-21
669,BBH,6.655973018005309,5.633323846909799,5.3269712847406305,0.8463561723689226,0.4104986215832903,6.718896336165459,5.91893254867675,5.487699282490359,0.41861473254116754,BBH,1.0,match,262144,64.0,1.2800364183216323e-19,6.560765803290081e-21
670,BNS,1.0531611717347276,1.0042539264225343,0.8952382754497418,0.9535614807830077,0.03297454029260019,1.0737007117579174,0.968568993001412,0.8875353559308702,0.05848626626656108,BNS,1.0,match,1048576,256.0,1.4120659162776473e-20,5.7419355823626e-22
671,BNS,1.61630709605209,1.2166685448741557,1.2183417527803855,0.7527459032048605,0.026991283562015803,1.6160275193401963,1.1594858236951993,1.1883923658360722,0.041737438251726953,BNS,1.0,match,1048576,256.0,2.0831584834325454e-20,7.3885715601481025e-22
672,BNS,1.7078253041698377,1.3885828372066746,1.3391755208890654,0.8130707712412396,-0.006142312792102396,1.7675907845638523,1.4199531689550247,1.3775336407842753,-0.04149622403871305,BNS,1.0,match,524288,128.0,2.2599836779561765e-20,1.1287407729494967e-21
673,BNS,1.243568555805557,1.179647924700207,1.0543258174953718,0.9485990291351942,0.0347797551567172,1.2079961956079996,1.197982684184404,1.047252250310071,0.03528532045975811,BNS,1.0,match,1048576,256.0,1.522142109391679e-20,6.566980994124927e-22
674,BNS,1.1141844040645201,1.0881414690759084,0.9585375833033758,0.9766260101168104,0.0073047358507926236,1.12262717899318,1.09345686046168,0.9645063216359909,0.007457877148046597,BNS,1.0,match,1048576,256.0,1.5320797326197493e-20,6.071810812413877e-22
675,BNS,1.605244360817585,1.4601523287253964,1.3324970438004053,0.9096137412884041,0.0037872751037444784,1.5844802387478385,1.4754220079912543,1.3308844173456473,0.0017284722589965547,BNS,1.0,match,524288,128.0,2.2436553707201932e-20,1.1245305175867675e-21
676,BNS,1.51376045095169,1.0383743710312208,1.08759185457794,0.6859568635039992,0.01942797396303983,1.525352679990073,1.0431830168124738,1.0942116776201336,0.025200057615104507,BNS,1.0,match,1048576,256.0,1.8018151324491025e-20,6.730072370933153e-22
677,BBH,20.783027828447533,11.471838662419609,13.325578133486017,0.5519811048280996,0.39861730609938667,20.06230467727372,11.823479860640772,13.315462660806421,0.42395060510217214,BBH,1.0,match,65536,16.0,3.451805857168902e-19,2.725543442098272e-20
678,BNS,1.248171878216894,1.130386261916456,1.0338035144547,0.9056334961906821,0.02343777947181692,1.2646205514530637,1.1801481968986436,1.0633849571818486,0.022087345260231213,BNS,1.0,match,1048576,256.0,1.6384503476258614e-20,6.460969906230521e-22
679,BBH,9.337706936151998,8.791119378930368,7.8867252689162175,0.9414644772041996,-0.010273821129189183,9.449541696304307,8.79468998113078,7.935122810361388,-0.018212632136726505,BBH,1.0,match,131072,32.0,1.997020231146878e-19,1.2459317449006564e-20
680,BBH,25.80239121261269,23.49743811526538,21.430840247438848,0.9106690120944834,0.15565406319939745,24.186178545134606,23.67735598230045,20.832400762073316,0.14584619215917502,BBH,1.0,match,65536,16.0,5.836333502922654e-19,3.8694677031538895e-20
681,BBH,6.066383095343062,5.26794320294925,4.918848060894656,0.8683828766094999,-0.15251555299193453,6.123704472280316,5.283989397196596,4.949326733632543,-0.14576933409054665,BBH,1.0,match,262144,64.0,1.3210011292958511e-19,6.029692396371277e-21
682,BNS,1.0306669784640299,1.0198112276265245,0.8925074686148837,0.9894672565781788,0.02038926005484649,1.0543182642331834,0.9925729498263695,0.8904746220039927,-0.0014473771933447928,BNS,1.0,match,1048576,256.0,1.353749609370456e-20,5.726949784073922e-22
683,BBH,13.781489924224177,10.594761110963157,10.501202218799822,0.7687674677569076,-0.45514309780753726,13.90614463692836,10.734882147107998,10.618682943359964,-0.4656446672824743,BBH,1.0,match,131072,32.0,2.7823528194303184e-19,1.5052846974714132e-20
684,BNS,1.712496610363221,1.2002205303141693,1.2441558925418295,0.7008600910804735,-0.02247278569403696,1.7422417284985225,1.1565623220307508,1.2306164010931364,-0.04627397388084745,BNS,1.0,match,1048576,256.0,2.0869148585502265e-20,7.5094571881912095e-22
685,BNS,1.2605693164254759,1.0411830563176852,0.9964249059923992,0.8259625573547262,-7.271636690168881e-06,1.2895244750944619,1.0230168044508978,0.9985493090570572,-0.004092477399377378,BNS,1.0,match,1048576,256.0,1.5035363436349786e-20,6.266424424911806e-22
686,BBH,39.97187372331543,9.07786195724988,15.765781901153042,0.2271062402550021,0.4529735913646144,39.495646201287634,9.42778988882105,16.020352990459966,0.4440705365935888,BBH,1.0,match,65536,16.0,3.3963790060942424e-19,2.993042133572687e-20
687,BNS,1.797824523826629,1.3708855830326718,1.3641829078467103,0.7625246874009554,0.027497876864889508,1.8411083053477084,1.3869287679586109,1.388328993336645,0.03649286364093149,BNS,1.0,match,524288,128.0,2.181504711316421e-20,1.1462312419356308e-21
688,BBH,28.805477003310543,11.488625320942122,15.516636468867398,0.3988347535304401,-0.22662870158805512,28.46027347177201,11.424675597666797,15.384661999602326,-0.25465330276855114,BBH,1.0,match,65536,16.0,3.774854892135467e-19,2.800725222109442e-20
689,BNS,1.4657513817150738,1.0043475903749473,1.052503967285779,0.6852100587479996,0.006611706049168202,1.4390137749842076,0.9897246814486386,1.0353125088620367,0.032044162263147206,BNS,1.0,match,1048576,256.0,1.7873010006959174e-20,6.55082106317883e-22
690,BBH,7.067164869802528,7.051575779576451,6.145534317350966,0.9977941521793714,-0.3542839796519101,7.388389985432172,7.080537402679707,6.296255625855118,-0.35918371052579934,BBH,1.0,match,262144,64.0,1.460688037290026e-19,7.122316316425894e-21
691,BBH,34.50229620994469,29.664692697225618,27.83494579087019,0.8597889403278407,0.23558736852108184,34.28775632807477,29.440881090295683,27.643115968937227,0.22390735880403395,BBH,1.0,match,65536,16.0,7.507682393725595e-19,4.7809438959335415e-20
692,BNS,1.6674289755844627,1.2458615342903288,1.2520841388614283,0.7471751735954048,0.0021608487940057578,1.6968890963495977,1.2650736215704443,1.2727574212060673,-0.00022782910571237787,BNS,1.0,match,1048576,256.0,2.196377535541995e-20,7.552907372638441e-22
693,BNS,1.6410643631152027,1.3500546353579739,1.2945518123787427,0.8226701314719854,-0.01571659012433561,1.5974350678727725,1.3540031956903218,1.279437281338133,-0.03483331290278702,BNS,1.0,match,1048576,256.0,2.361107046716641e-20,7.761889985143341e-22
694,BNS,1.694383013753551,1.167105685633622,1.2199854670311627,0.6888086555165255,0.007444289349085871,1.6567873307720067,1.1719758287400703,1.209461182552413,0.0027785060075282172,BNS,1.0,match,1048576,256.0,1.9397857048615274e-20,7.392405741265345e-22
695,BNS,1.5354455210588809,1.5329873236254266,1.3356124563695502,0.9983990331146629,0.009530663866138541,1.5343812622678148,1.4892452650344408,1.3159339126313423,0.0013943357195674816,BNS,1.0,match,524288,128.0,2.0805376130416316e-20,1.1268302456709246e-21
696,BBH,29.26537509450548,25.076993299586093,23.569481180768296,0.8568826887954104,-0.01747075774532726,30.111790678569317,25.362724514139416,24.04035016871359,-0.010898782259042459,BBH,1.0,match,65536,16.0,6.360956094639265e-19,4.051119433861349e-20
697,BBH,26.746811693978767,7.353666929448435,11.741227157007746,0.27493620598913815,0.39559825910126917,26.599782274702356,7.468328395802203,11.813845395644597,0.4018235461313033,BBH,1.0,match,131072,32.0,2.5600128350832497e-19,1.6880060583775927e-20
698,BBH,43.75568039083044,36.734851894815186,34.87535852256151,0.8395447531999397,-0.317043134507777,43.346735242742504,37.08944276664895,34.884599047762734,-0.3413392478813216,BBH,1.0,match,65536,16.0,9.428974724420555e-19,5.0528515607414186e-20
699,BBH,34.49180525209826,30.190346017141643,28.079768203177505,0.8752904000379933,0.5081024210545271,34.61406500520604,31.668346259395282,28.816891680909556,0.5114844113841212,BBH,1.0,match,65536,16.0,7.604284532761389e-19,5.043013420519398e-20
700,BBH,7.640020954964347,5.412931359170001,5.58180282958536,0.7084969257385054,0.46455683877278703,7.816997864166664,5.53548568608532,5.709591338321481,0.4599091879723968,BBH,1.0,match,262144,64.0,1.3943283463744971e-19,6.821490563813334e-21
701,BNS,1.8783827409249803,1.7366443850971225,1.572080132775124,0.9245423455296119,0.002548889788828202,1.9525747675238176,1.7678065380654744,1.6169923096747703,0.008335921283837394,BNS,1.0,match,524288,128.0,2.938920848836991e-20,1.2869362242743336e-21
702,BNS,1.1244425278295644,1.0025677829627335,0.9240100299838626,0.8916131844443153,0.04387382378719453,1.1195693456224793,1.0141187574630932,0.9273799485088203,0.06551794077665023,BNS,1.0,match,1048576,256.0,1.4215166272885667e-20,5.893366527050049e-22
703,BNS,1.4533193689780068,1.0025383340925684,1.0472167733760043,0.6898265828505172,0.03680065425688944,1.4372342124770126,0.9992874129287741,1.0398644333757774,0.05253259997888141,BNS,1.0,match,1048576,256.0,1.699601198006431e-20,6.526096477398382e-22
704,BNS,1.5021327886346312,1.216845041076057,1.1756688955176595,0.8100782103172866,0.018110003192463305,1.5509370182241906,1.2217943033441923,1.1966683286981163,0.02297260295091299,BNS,1.0,match,1048576,256.0,1.7757989558968863e-20,7.176880213865078e-22
705,BNS,1.5704829848044026,1.4610556827040144,1.3185219968868498,0.9303225166021032,0.026550215777947,1.584677709934876,1.4524602209737678,1.3204872572127768,0.04044362022710498,BNS,1.0,match,1048576,256.0,2.2633167035363774e-20,7.8853155666071065e-22
706,BBH,26.902371983477327,9.954226741941513,13.911559278560809,0.3700129768503356,-0.40374471847176824,27.3843443939468,10.071936058881283,14.11445960634821,-0.39809672102836935,BBH,1.0,match,65536,16.0,3.345452406566466e-19,2.5336769059402725e-20
707,BBH,41.489330805978156,24.10095274332391,27.328417449476554,0.5808951910077862,0.043722368985853056,40.525691140936274,23.56033653049653,26.705116767151523,0.05510916896256099,BBH,1.0,match,65536,16.0,7.156079930983099e-19,4.505500912785815e-20
708,BNS,1.083289220384601,1.0079759299839912,0.90956749102713,0.9304772086868258,0.015155317258079063,1.1098217760256888,0.9712187341160284,0.903412444995713,0.016328684767516585,BNS,1.0,match,1048576,256.0,1.4148074463337387e-20,5.816289569136184e-22
709,BBH,10.241627716994445,8.230216163537971,7.982999212034923,0.8036043089011292,0.43170833367464495,9.871257129706894,8.300464173172575,7.874186429686767,0.43721144551924446,BBH,1.0,match,131072,32.0,2.1668805914092147e-19,1.2883132107662935e-20
710,BBH,13.899520474621907,12.517692445641117,11.479872308510583,0.900584481924843,0.22880250091129692,13.509585918819397,12.916991018137251,11.499364885188102,0.23706752578122617,BBH,1.0,match,131072,32.0,3.0981083519267344e-19,1.6992338791505308e-20
711,BBH,32.014466152099004,7.29184813535615,12.647883690811211,0.22776728809760477,-0.22381007814276102,32.99174179477513,7.355654389804176,12.878130850509288,-0.22103277084443254,BBH,1.0,match,65536,16.0,2.6614323624615595e-19,2.3172989261473817e-20
712,BBH,43.84181885723814,5.016193810828881,11.683435444230158,0.11441573232084837,-0.6598265551501049,43.35625742595943,4.875530105678127,11.438722010553928,-0.6710690729345834,AMBIGUOUS,0.5,ambiguous,65536,16.0,1.789377895598942e-19,1.8188900263042067e-20
713,BNS,1.2449808589901623,1.0013277472150168,0.9708440446963924,0.8042916804578192,-0.015159776616104693,1.2591315930223657,0.9980964084155574,0.9746104921461005,-0.018780571518326954,BNS,1.0,match,1048576,256.0,1.55268446638217e-20,6.132895010311579e-22
714,BNS,1.2469092381274653,1.2362646352769278,1.0808522900803579,0.9914632095704712,-0.03131341044068958,1.2228143288038504,1.199921977955743,1.054500734892004,-0.013069477369696636,BNS,1.0,match,1048576,256.0,1.849305989159689e-20,6.697332002244557e-22
715,BNS,1.6401712481082495,1.3918374610654585,1.3144393155656604,0.848592768999447,0.020668873580471377,1.6685148383602124,1.4087269403693168,1.3337112422684534,-0.006733441232027226,BNS,1.0,match,1048576,256.0,2.2298446292245763e-20,7.863633675034846e-22
716,BNS,1.3584556454325618,1.1014545931868756,1.063710349400626,0.8108138067593281,-0.022322354529025916,1.3775983616603713,1.1182702547823087,1.079337560038938,-0.02958785522320528,BNS,1.0,match,1048576,256.0,1.773588283411081e-20,6.609295746717436e-22
717,BBH,36.02015872645518,22.428581477960616,24.606702952537788,0.6226674804041837,-0.11337009864437268,35.901148727788076,22.385592840287828,24.543257939753243,-0.13541788817725844,BBH,1.0,match,65536,16.0,6.546962349271449e-19,4.058620767695262e-20
718,BNS,1.9809809410158143,1.4166792018935355,1.4543036766955613,0.7151402482282772,-0.009282258134131452,2.014842762918583,1.354281374656712,1.4324076660075753,0.007829674809527171,BNS,1.0,match,524288,128.0,2.1318207516383505e-20,1.2066721400822187e-21
719,BBH,21.717606822202516,12.20189360808509,14.055737269457879,0.5618433793363804,-0.4585958945995316,21.58603035643559,12.334603171733086,14.09567858640645,-0.46029677280498105,BBH,1.0,match,65536,16.0,3.6335421235854325e-19,2.5973090304366075e-20
